Brand,Model,Generation,Spec-model,Acceleration 0-100 km/h,1/4tb mile ET
Fiat,500,500L Trekking/Cross (facelift 2017),11.5 sec ,not known,
Fiat,500,500L Trekking/Cross (facelift 2017),11.3 sec ,not known,
Fiat,500,500L Trekking/Cross (facelift 2017),13.2 sec ,not known,
Fiat,500,500L Trekking/Cross (facelift 2017),15.5 sec ,not known,
Fiat,500,500L Trekking/Cross (facelift 2017),14.3 sec ,not known,
Fiat,Panda,Panda II (169),13 sec ,18.007,
Fiat,Panda,Panda II (169),14 sec ,18.401,
Fiat,Panda,Panda II (169),13.4 sec ,17.594,
Fiat,Panda,Panda II (169),15 sec ,18.943,
Ferrari,330,330 GT 2+2 (Serie 2),12.608,,
Fiat,124,124 Familiare,not known,,
Fiat,124,124 Familiare,not known,,
Fiat,Bravo,Bravo (182),8 sec ,14.905,
Fiat,Bravo,Bravo (182),8.5 sec ,15.225,
Fiat,Bravo,Bravo (182),10.8 sec ,17.162,
Fiat,Bravo,Bravo (182),15.1 sec ,18.655,
Fiat,Bravo,Bravo (182),10.4 sec ,16.809,
Fiat,Bravo,Bravo (182),10.4 sec ,17.112,
Fiat,Bravo,Bravo (182),10 sec ,16.168,
Fiat,Bravo,Bravo (182),12 sec ,16.333,
Fiat,Bravo,Bravo (182),11 sec ,16.333,
Fiat,Bravo,Bravo (182),11.3 sec ,17.211,
Fiat,Bravo,Bravo (182),13.7 sec ,17.5,
Fiat,Bravo,Bravo (182),13.9 sec ,18.052,
Fiat,Bravo,Bravo (182),12.5 sec ,17.357,
Ferrari,330,330 GTC,12.328,,
Fiat,500,500L Trekking/Cross,11.5 sec ,17.062,
Fiat,500,500L Trekking/Cross,12 sec ,17.826,
Fiat,500,500L Trekking/Cross,11.3 sec ,16.86,
Fiat,500,500L Trekking/Cross,11 sec ,16.758,
Fiat,500,500L Trekking/Cross,13.2 sec ,17.871,
Fiat,500,500L Trekking/Cross,15.3 sec ,18.779,
Fiat,500,500L Trekking/Cross,16.1 sec ,18.779,
Fiat,500,500L Trekking/Cross,12.6 sec ,17.357,
Fiat,Punto,Punto Cabrio (176C),12.3 sec ,17.357,
Fiat,Punto,Punto Cabrio (176C),12 sec ,17.26,
Fiat,Punto,Punto Cabrio (176C),15.1 sec ,19.339,
Fiat,Talento,Talento Crew Cab,19.023,,
Fiat,Talento,Talento Crew Cab,18.861,,
Fiat,Talento,Talento Crew Cab,20.544,,
Fiat,Talento,Talento Crew Cab,20.371,,
Fiat,Talento,Talento Crew Cab,17.917,,
Fiat,Talento,Talento Crew Cab,17.78,,
Fiat,Talento,Talento Crew Cab,18.821,,
Fiat,Talento,Talento Crew Cab,18.655,,
Fiat,Talento,Talento Crew Cab,20.544,,
Fiat,Talento,Talento Crew Cab,20.371,,
Fiat,Stilo,Stilo Multi Wagon (facelift 2006),9.2 sec ,16.333,
Fiat,Stilo,Stilo Multi Wagon (facelift 2006),11.3 sec ,17.26,
Fiat,Stilo,Stilo Multi Wagon (facelift 2006),10.8 sec ,16.168,
Fiat,Stilo,Stilo Multi Wagon (facelift 2006),12.6 sec ,17.962,
Fiat,Stilo,Stilo Multi Wagon (facelift 2006),13 sec ,18.14,
Fiat,Cronos,Cronos,11 sec ,16.168,
Fiat,Cronos,Cronos,9.9 sec ,16,
Fiat,Cronos,Cronos,11.5 sec ,17.112,
Fiat,Ottimo,Ottimo,9.9 sec ,16.168,
Fiat,Ottimo,Ottimo,10.9 sec ,16,
Fiat,Ottimo,Ottimo,11.4 sec ,17.405,
Fiat,Ottimo,Ottimo,10.9 sec ,17.26,
Fiat,Albea,Albea,10.8 sec ,16.548,
Fiat,Albea,Albea,13.5 sec ,17.917,
Fiat,Albea,Albea,not known,,
Fiat,Albea,Albea,13.5 sec ,17.78,
Fiat,Albea,Albea,16.9 sec ,19.455,
Ferrari,F40,F40,4.1 sec ,10.425,
Ferrari,348,348 TB,5.6 sec ,12.608,
Ferrari,375,375 MM,10.425,,
Ferrari,812,812 Superfast,2.9 sec ,9.552,
Fiat,500,500,10.5 sec ,15.943,
Fiat,500,500,12.5 sec ,17.871,
Fiat,500,500,12.9 sec ,17.594,
Fiat,500,500,11 sec ,16.809,
Fiat,Egea,Egea Hatchback (357),11 sec ,17.162,
Fiat,Egea,Egea Hatchback (357),10.2 sec ,16.86,
Fiat,Egea,Egea Hatchback (357),9.8 sec ,16.758,
Fiat,Egea,Egea Hatchback (357),11.5 sec ,17.26,
Fiat,Egea,Egea Hatchback (357),16.809,,
Fiat,Egea,Egea Hatchback (357),9.6 sec ,16.653,
Fiat,Egea,Egea Hatchback (357),12.4 sec ,17.641,
Fiat,Egea,Egea Hatchback (357),12.1 sec ,17.641,
Fiat,Egea,Egea Hatchback (357),12.5 sec ,18.14,
Fiat,Egea,Egea Hatchback (357),12 sec ,18.096,
Ferrari,412,412 I,8.3 sec ,not known,
Ferrari,412,412 I,6.7 sec ,13.218,
Fiat,Stilo,"Stilo (5-door, facelift 2003)",9.8 sec ,16.112,
Fiat,Stilo,"Stilo (5-door, facelift 2003)",12.4 sec ,17.405,
Fiat,900   T/E,900 T/E Pulmino,not known,,
Ferrari,Roma,Roma,3.4 sec ,10.289,
Fiat,Ulysse,Ulysse I (22/220),13.3 sec ,18.902,
Fiat,Ulysse,Ulysse I (22/220),10.1 sec ,16.706,
Fiat,Ulysse,Ulysse I (22/220),14 sec ,18.571,
Fiat,Ulysse,Ulysse I (22/220),13.1 sec ,17.594,
Fiat,Ulysse,Ulysse I (22/220),15.5 sec ,19.645,
Fiat,Ulysse,Ulysse I (22/220),14.3 sec ,18.529,
Ferrari,599,599 GTO,3.35 sec ,9.86,
Fiat,Punto,"Punto II (188, facelift 2003) 5dr",9.6 sec ,16.809,
Fiat,Punto,"Punto II (188, facelift 2003) 5dr",12.2 sec ,17.734,
Fiat,Punto,"Punto II (188, facelift 2003) 5dr",9.9 sec ,16.495,
Fiat,Punto,"Punto II (188, facelift 2003) 5dr",13.4 sec ,18.272,
Fiat,Punto,"Punto II (188, facelift 2003) 5dr",12.6 sec ,17.452,
Fiat,Punto,"Punto II (188, facelift 2003) 5dr",11.4 sec ,17.211,
Fiat,Punto,"Punto II (188, facelift 2003) 5dr",14.3 sec ,18.613,
Ferrari,Mondial,Mondial,14.363,,
Ferrari,Mondial,Mondial,not known,,
Ferrari,Mondial,Mondial,6.3 sec ,12.964,
Ferrari,Mondial,Mondial,6.3 sec ,13.382,
Ferrari,Mondial,Mondial,7.4 sec ,13.134,
Ferrari,456,456,5.5 sec ,12.034,
Ferrari,456,456,5.2 sec ,11.83,
Fiat,500,500L,10.7 sec ,17.062,
Fiat,500,500L,11.3 sec ,17.826,
Fiat,500,500L,10.6 sec ,16.809,
Fiat,500,500L,10.2 sec ,16.758,
Fiat,500,500L,12.8 sec ,17.871,
Fiat,500,500L,15.5 sec ,18.821,
Fiat,500,500L,14.9 sec ,18.779,
Fiat,500,500L,12.3 sec ,17.357,
Fiat,500,500L,15.7 sec,19.645,
Fiat,Egea,"Egea (356, facelift 2020)",9.6 sec ,16.333,
Fiat,Egea,"Egea (356, facelift 2020)",11.8 sec ,17.405,
Fiat,Egea,"Egea (356, facelift 2020)",12.8 sec ,17.871,
Fiat,Egea,"Egea (356, facelift 2020)",11.5 sec ,17.308,
Fiat,Tipo,Tipo Cross,10.5 sec ,16.601,
Fiat,Tipo,Tipo Cross,9.3 sec ,16.548,
Fiat,Tipo,Tipo Cross,13.8 sec ,18.184,
Fiat,Tipo,Tipo Cross,12.2 sec ,17.641,
Fiat,Punto,Punto III (199),8.5 sec ,15.532,
Fiat,Punto,Punto III (199),10.8 sec ,16.387,
Fiat,Punto,Punto III (199),13.2 sec ,17.962,
Fiat,Punto,Punto III (199),13.2 sec ,17.871,
Fiat,Punto,Punto III (199),16.9 sec,18.779,
Fiat,Punto,Punto III (199),11.7 sec ,17.308,
Fiat,Punto,Punto III (199),13.1 sec ,17.962,
Fiat,Punto,Punto III (199),14.4 sec ,18.571,
Fiat,Punto,Punto III (199),11.2 sec ,16.441,
Fiat,Punto,Punto III (199),12.7 sec ,17.641,
Ferrari,FXX,FXX,8.481,,
Ferrari,California,California,3.8 sec ,11.51,
Ferrari,California,California,4 sec ,not known,
Ferrari,California,California,3.8 sec ,11.51,
Ferrari,F50,F50,3.87 sec ,10.15,
Ferrari,Daytona SP3,Daytona SP3,2.85 sec ,9.222,
Ferrari,456,456M,5.2 sec ,11.83,
Fiat,Stilo,"Stilo (3-door, facelift 2003)",9.7 sec ,15.885,
Fiat,Stilo,"Stilo (3-door, facelift 2003)",12 sec ,17.112,
Ferrari,Testarossa,Testarossa,5.7 sec ,12.423,
Ferrari,Testarossa,Testarossa,5.7 sec ,12.516,
Fiat,Doblo,Doblo II (facelift 2015),11.3 sec ,16.86,
Fiat,Doblo,Doblo II (facelift 2015),12.1 sec ,17.594,
Fiat,Doblo,Doblo II (facelift 2015),13.9 sec ,19.023,
Fiat,Doblo,Doblo II (facelift 2015),15.4 sec ,19.063,
Fiat,Doblo,Doblo II (facelift 2015),14.9 sec ,19.063,
Fiat,Doblo,Doblo II (facelift 2015),13.4 sec ,18.096,
Fiat,Doblo,Doblo II (facelift 2015),12.3 sec ,17.734,
Fiat,Doblo,Doblo II (facelift 2015),12.3 sec ,17.26,
Fiat,Doblo,Doblo II (facelift 2015),15.4 sec ,18.444,
Fiat,Duna,Duna Weekend (146 B),not known,,
Fiat,Duna,Duna Weekend (146 B),not known,,
Fiat,Duna,Duna Weekend (146 B),not known,,
Ferrari,Purosangue,Purosangue,3.3 sec ,10.685,
Ferrari,550,550 Maranello,4.4 sec ,11.51,
Ferrari,F12,F12tdf,2.9 sec ,9.222,
Fiat,Fullback,Fullback Cross,16.758,,
Fiat,Doblo,Doblo II,11.3 sec ,16.86,
Fiat,Doblo,Doblo II,13.4 sec ,18.096,
Fiat,Doblo,Doblo II,15.4 sec ,18.444,
Fiat,Ritmo,"Ritmo I (138A, facelift 1982)",not known,,
Fiat,Ritmo,"Ritmo I (138A, facelift 1982)",not known,,
Fiat,Ritmo,"Ritmo I (138A, facelift 1982)",not known,,
Fiat,Ritmo,"Ritmo I (138A, facelift 1982)",not known,,
Fiat,Ritmo,"Ritmo I (138A, facelift 1982)",not known,,
Fiat,Ritmo,"Ritmo I (138A, facelift 1982)",not known,,
Fiat,Ritmo,"Ritmo I (138A, facelift 1982)",not known,,
Fiat,Ritmo,"Ritmo I (138A, facelift 1982)",not known,,
Fiat,Ritmo,"Ritmo I (138A, facelift 1982)",not known,,
Fiat,Ritmo,"Ritmo I (138A, facelift 1982)",not known,,
Fiat,Ritmo,"Ritmo I (138A, facelift 1982)",not known,,
Fiat,Ritmo,"Ritmo I (138A, facelift 1982)",not known,,
Fiat,Ritmo,"Ritmo I (138A, facelift 1982)",not known,,
Fiat,Ritmo,"Ritmo I (138A, facelift 1982)",not known,,
Ferrari,550,550 Barchetta Pininfarina,4.4 sec ,11.51,
Ferrari,SF90,SF90 Spider,2.5 sec ,9.048,
Fiat,Panda,Panda III Cross,12.7 sec ,17.5,
Fiat,Panda,Panda III Cross,14.3 sec ,18.444,
Fiat,Panda,Panda III Cross,12 sec ,17.405,
Fiat,Panda,Panda III Cross,12.7 sec ,18.14,
Fiat,Egea,Egea Station Wagon (358),11.2 sec ,17.211,
Fiat,Egea,Egea Station Wagon (358),10.4 sec ,17.012,
Fiat,Egea,Egea Station Wagon (358),10.1 sec ,16.86,
Fiat,Egea,Egea Station Wagon (358),11.7 sec ,17.357,
Fiat,Egea,Egea Station Wagon (358),12.5 sec ,18.184,
Fiat,Cinquecento,Cinquecento,13.8 sec ,18.096,
Fiat,Cinquecento,Cinquecento,18 sec ,19.794,
Fiat,Cinquecento,Cinquecento,not known,,
Fiat,Cinquecento,Cinquecento,21.339,,
Fiat,Cinquecento,Cinquecento,30 sec ,21.339,
Fiat,Croma,Croma (154),8.6 sec ,15.162,
Fiat,Croma,Croma (154),11.5 sec ,17.211,
Fiat,Croma,Croma (154),17.734,,
Fiat,Croma,Croma (154),not known,,
Fiat,Croma,Croma (154),not known,,
Fiat,Croma,Croma (154),not known,,
Fiat,Croma,Croma (154),not known,,
Fiat,Croma,Croma (154),not known,,
Fiat,Croma,Croma (154),not known,,
Fiat,Croma,Croma (154),10.5 sec ,16.601,
Fiat,Croma,Croma (154),10.5 sec ,16.601,
Fiat,Croma,Croma (154),not known,,
Fiat,Croma,Croma (154),11.7 sec ,17.405,
Fiat,Croma,Croma (154),11.7 sec ,17.405,
Fiat,Croma,Croma (154),not known,,
Fiat,Croma,Croma (154),10.1 sec ,15.828,
Fiat,Croma,Croma (154),12.5 sec ,17.917,
Fiat,Croma,Croma (154),not known,,
Fiat,Croma,Croma (154),not known,,
Fiat,500,500 C,11 sec ,16.168,
Fiat,500,500 C,11 sec ,not known,
Fiat,500,500 C,not known,,
Fiat,500,500 C,not known,,
Fiat,500,500 C,11.5 sec ,17.062,
Fiat,126,126,33 sec ,22.108,
Fiat,126,126,48 sec ,not known,
Fiat,126,126,not known,,
Fiat,Panda,Panda Van,not known,,
Fiat,Panda,Panda Van,not known,,
Fiat,Panda,Panda Van,not known,,
Fiat,238,238-serie,not known,,
Fiat,238,238-serie,not known,,
Fiat,Fiorino,Fiorino Combi,not known,,
Fiat,Fiorino,Fiorino Combi,not known,,
Fiat,Stilo,Stilo (3-door),8.5 sec ,14.773,
Fiat,Stilo,Stilo (3-door),10.3 sec ,16.86,
Fiat,Stilo,Stilo (3-door),12.9 sec ,18.943,
Fiat,Stilo,Stilo (3-door),9.9 sec ,15.943,
Fiat,Stilo,Stilo (3-door),10.5 sec ,16.962,
Fiat,Stilo,Stilo (3-door),13.4 sec ,18.096,
Ferrari,208/308,208/308,not known,,
Ferrari,208/308,208/308,12.964,,
Ferrari,208/308,208/308,not known,,
Ferrari,208/308,208/308,13.382,,
Ferrari,208/308,208/308,not known,,
Fiat,500,500X Cross/Off-Road,9.5 sec ,not known,
Fiat,500,500X Cross/Off-Road,9.8 sec ,16.706,
Fiat,500,500X Cross/Off-Road,10.5 sec ,16.86,
Fiat,500,500X Cross/Off-Road,8.6 sec ,not known,
Fiat,500,500X Cross/Off-Road,9.8 sec ,not known,
Fiat,500,500X Cross/Off-Road,9.8 sec ,16,
Fiat,500,500X Cross/Off-Road,10.5 sec ,not known,
Fiat,500,500X Cross/Off-Road,12.9 sec ,not known,
Fiat,Tempra,Tempra S.w. (159),12.9 sec ,17.26,
Fiat,Tempra,Tempra S.w. (159),13.3 sec ,16.911,
Fiat,Tempra,Tempra S.w. (159),14.3 sec ,18.184,
Fiat,Tempra,Tempra S.w. (159),not known,,
Fiat,Tempra,Tempra S.w. (159),not known,,
Fiat,Tempra,Tempra S.w. (159),not known,,
Fiat,Tempra,Tempra S.w. (159),12.6 sec ,17.405,
Fiat,Tempra,Tempra S.w. (159),not known,,
Fiat,Tempra,Tempra S.w. (159),13.6 sec ,17.78,
Fiat,Tempra,Tempra S.w. (159),not known,,
Fiat,Tempra,Tempra S.w. (159),14.3 sec ,18.613,
Fiat,Tempra,Tempra S.w. (159),not known,,
Fiat,Tempra,Tempra S.w. (159),not known,,
Ferrari,599,599XX,9.222,,
Fiat,Tipo,Tipo (357) Hatchback,10.1 sec ,17.162,
Fiat,Tipo,Tipo (357) Hatchback,10.1 sec ,16.86,
Fiat,Tipo,Tipo (357) Hatchback,9.8 sec ,17.062,
Fiat,Tipo,Tipo (357) Hatchback,10.2 sec ,17.162,
Fiat,Tipo,Tipo (357) Hatchback,10.1 sec ,17.062,
Fiat,Tipo,Tipo (357) Hatchback,11.5 sec ,17.641,
Fiat,Tipo,Tipo (357) Hatchback,9.9 sec ,16.653,
Fiat,Tipo,Tipo (357) Hatchback,12.4 sec ,17.641,
Fiat,Tipo,Tipo (357) Hatchback,12.1 sec ,18.007,
Fiat,Tipo,Tipo (357) Hatchback,10.1 sec ,17.112,
Fiat,Tipo,Tipo (357) Hatchback,9.6 sec ,17.012,
Fiat,Tipo,Tipo (357) Hatchback,12.5 sec ,18.14,
Fiat,Tipo,Tipo (357) Hatchback,12 sec ,18.444,
Ferrari,LaFerrari,LaFerrari Aperta,<3 sec ,not known,
Ferrari,812,812 GTS,<3 sec ,9.708,
Ferrari,488,488 Challenge,9.552,,
Fiat,Brava,Brava (182),11 sec ,17.211,
Fiat,Brava,Brava (182),15.5 sec ,18.821,
Fiat,Brava,Brava (182),10.6 sec ,16.911,
Fiat,Brava,Brava (182),17.8 sec ,19.645,
Fiat,Brava,Brava (182),10.3 sec ,16.548,
Fiat,Brava,Brava (182),12.2 sec ,16.495,
Fiat,Brava,Brava (182),11.5 sec ,16.495,
Fiat,Brava,Brava (182),11.8 sec ,17.405,
Fiat,Brava,Brava (182),12 sec ,17.641,
Fiat,Brava,Brava (182),13.9 sec ,18.228,
Fiat,Brava,Brava (182),13 sec ,17.547,
Fiat,Marea,Marea (185),9.9 sec ,16.441,
Fiat,Marea,Marea (185),10 sec ,16.224,
Fiat,Marea,Marea (185),8.6 sec ,15.225,
Fiat,Marea,Marea (185),7.4 sec ,14.639,
Fiat,Marea,Marea (185),8.6 sec ,15.225,
Fiat,Marea,Marea (185),8.7 sec ,15.472,
Fiat,Marea,Marea (185),11.2 sec ,17.308,
Fiat,Marea,Marea (185),15.4 sec ,19.023,
Fiat,Marea,Marea (185),10.8 sec ,17.211,
Fiat,Marea,Marea (185),10.8 sec ,17.162,
Fiat,Marea,Marea (185),9.6 sec ,15.828,
Fiat,Marea,Marea (185),9.9 sec ,16.653,
Fiat,Marea,Marea (185),10.7 sec ,16.911,
Fiat,Marea,Marea (185),10.7 sec ,16.911,
Fiat,Marea,Marea (185),11.6 sec ,17.452,
Fiat,Marea,Marea (185),13.7 sec ,18.096,
Ferrari,348,348 GTS,5.4 sec ,12.328,
Fiat,Fullback,Fullback Double Cab,17.405,,
Fiat,Fullback,Fullback Double Cab,17.112,,
Fiat,Fullback,Fullback Double Cab,16.548,,
Fiat,Fullback,Fullback Double Cab,16.548,,
Fiat,Fullback,Fullback Double Cab,16.548,,
Fiat,Fullback,Fullback Double Cab,16.548,,
Fiat,Fullback,Fullback Double Cab,16.548,,
Fiat,Fullback,Fullback Double Cab,17.112,,
Fiat,Fullback,Fullback Double Cab,17.112,,
Fiat,Fullback,Fullback Double Cab,17.452,,
Fiat,Fullback,Fullback Double Cab,17.452,,
Fiat,Fullback,Fullback Double Cab,17.405,,
Fiat,Fullback,Fullback Double Cab,17.405,,
Fiat,124,124,not known,,
Fiat,124,124,not known,,
Fiat,124,124,not known,,
Fiat,124,124,not known,,
Fiat,124,124,not known,,
Fiat,124,124,not known,,
Fiat,Tipo,Tipo (160),9.8 sec ,15.411,
Fiat,Tipo,Tipo (160),13 sec ,16.112,
Fiat,Tipo,Tipo (160),10.5 sec ,16.112,
Fiat,Tipo,Tipo (160),10.5 sec ,16.279,
Fiat,Tipo,Tipo (160),10.5 sec ,16.279,
Fiat,Tipo,Tipo (160),not known,,
Fiat,Tipo,Tipo (160),8.4 sec ,15.225,
Fiat,Tipo,Tipo (160),13.6 sec ,17.641,
Fiat,Tipo,Tipo (160),14 sec ,17.78,
Fiat,Tipo,Tipo (160),17.8 sec ,19.222,
Fiat,Tipo,Tipo (160),not known,,
Fiat,Tipo,Tipo (160),not known,,
Fiat,Tipo,Tipo (160),not known,,
Fiat,Tipo,Tipo (160),12.6 sec ,17.641,
Fiat,Tipo,Tipo (160),12 sec ,16.495,
Fiat,Tipo,Tipo (160),12 sec ,16.758,
Fiat,Tipo,Tipo (160),17.8 sec ,19.978,
Fiat,Tipo,Tipo (160),not known,,
Fiat,Tipo,Tipo (160),12.4 sec ,18.184,
Fiat,Tipo,Tipo (160),12.4 sec ,17.594,
Fiat,Tipo,Tipo (160),12.4 sec ,17.734,
Fiat,Tipo,Tipo (160),15.5 sec ,18.571,
Fiat,Tipo,Tipo (160),12.6 sec ,17.405,
Fiat,Tipo,Tipo (160),12.6 sec ,19.103,
Fiat,Tipo,Tipo (160),17.2 sec ,19.183,
