Brand,Model,Generation,Spec-model,Acceleration 0-100 km/h,1/4tb mile ET
Citroen,Xantia,Xantia (X2),14.1 sec ,18.401,
Citroen,Xantia,Xantia (X2),15.8 sec ,18.613,
Citroen,Xantia,Xantia (X2),14.1 sec ,18.529,
Citroen,Xantia,Xantia (X2),17.6 sec ,19.607,
Citroen,Xantia,Xantia (X2),12.9 sec ,not known,
Citroen,Xantia,Xantia (X2),14.7 sec ,17.211,
Citroen,Xantia,Xantia (X2),11.9 sec ,17.112,
Citroen,Xantia,Xantia (X2),14.5 sec ,18.184,
Citroen,Jumpy,Jumpy I Dispatch,14.2 sec ,18.444,
Citroen,Jumpy,Jumpy I Dispatch,14.2 sec ,18.272,
Citroen,Jumpy,Jumpy I Dispatch,16.4 sec ,19.339,
Citroen,Jumpy,Jumpy I Dispatch,16.4 sec ,19.183,
Citroen,Jumpy,Jumpy I Dispatch,13.7 sec ,17.062,
Citroen,Jumpy,Jumpy I Dispatch,13.7 sec ,16.86,
Citroen,Jumpy,Jumpy I Dispatch,11.5 sec ,16.809,
Citroen,Jumpy,Jumpy I Dispatch,11.5 sec ,16.653,
Citroen,Jumpy,Jumpy I Dispatch,14.2 sec ,19.023,
Citroen,Jumpy,Jumpy I Dispatch,14.7 sec ,19.417,
Citroen,Jumpy,Jumpy I Dispatch,14.7 sec ,19.261,
Citroen,Jumpy,Jumpy I Dispatch,22.3 sec ,20.949,
Citroen,Jumpy,Jumpy I Dispatch,16.6 sec ,19.794,
Citroen,Jumpy,Jumpy I Dispatch,16.6 sec ,19.607,
Citroen,SpaceTourer,SpaceTourer M,18.779,,
Citroen,SpaceTourer,SpaceTourer M,18.228,,
Citroen,SpaceTourer,SpaceTourer M,9.8-10.5 sec ,16,
Citroen,SpaceTourer,SpaceTourer M,8.8 sec ,16.333,
Citroen,SpaceTourer,SpaceTourer M,10.8-11.7 sec ,16.809,
Citroen,SpaceTourer,SpaceTourer M,10.3 sec ,17.112,
Citroen,SpaceTourer,SpaceTourer M,17.452,,
Citroen,SpaceTourer,SpaceTourer M,17.26,,
Citroen,SpaceTourer,SpaceTourer M,18.613,,
Citroen,SpaceTourer,SpaceTourer M,13.5 sec ,18.052,
Citroen,SpaceTourer,SpaceTourer M,18.5 sec ,19.222,
Citroen,SpaceTourer,SpaceTourer M,14.7 sec ,19.222,
Citroen,SpaceTourer,SpaceTourer M,12 sec ,18.184,
Citroen,SpaceTourer,SpaceTourer M,13.5 sec ,19.222,
Citroen,C1,"C1 I (Phase III, 2012 5-door)",14.9 sec ,17.594,
Citroen,C1,"C1 I (Phase III, 2012 5-door)",13.5 sec ,17.452,
Citroen,C3,"C3 Aircross (Phase I, 2017)",9.8 sec ,not known,
Citroen,C3,"C3 Aircross (Phase I, 2017)",11.5 sec ,not known,
Citroen,C3,"C3 Aircross (Phase I, 2017)",11.5 sec ,not known,
Citroen,C3,"C3 Aircross (Phase I, 2017)",9.6 sec ,16.601,
Citroen,C3,"C3 Aircross (Phase I, 2017)",10.8 sec ,17.26,
Citroen,C3,"C3 Aircross (Phase I, 2017)",9.2 sec ,15.943,
Citroen,C3,"C3 Aircross (Phase I, 2017)",9.3 sec ,not known,
Citroen,C3,"C3 Aircross (Phase I, 2017)",10.6 sec ,not known,
Citroen,C3,"C3 Aircross (Phase I, 2017)",10.1 sec ,16.706,
Citroen,C3,"C3 Aircross (Phase I, 2017)",10.2 sec ,not known,
Citroen,C3,"C3 Aircross (Phase I, 2017)",14 sec ,not known,
Citroen,XM,XM Break (Y4),10.7 sec ,15.828,
Citroen,XM,XM Break (Y4),8.9 sec ,15.711,
Citroen,XM,XM Break (Y4),12.5 sec ,15.885,
Citroen,XM,XM Break (Y4),10.9 sec ,15.885,
Citroen,XM,XM Break (Y4),13.1 sec ,17.962,
Citroen,XM,XM Break (Y4),15.4 sec ,18.697,
Citroen,XM,XM Break (Y4),14.2 sec ,18.571,
Citroen,XM,XM Break (Y4),12.6 sec ,16.548,
Citroen,XM,XM Break (Y4),10.5 sec ,16.548,
Citroen,XM,XM Break (Y4),15.4 sec ,16.911,
Citroen,XM,XM Break (Y4),11.8 sec ,16.911,
Citroen,DS5,DS5,8.6 sec ,15.592,
Citroen,DS5,DS5,8.5 sec ,16.441,
Citroen,DS5,DS5,8.5 sec ,16.706,
Citroen,DS5,DS5,9.2 sec ,15.769,
Citroen,DS5,DS5,10.6 sec ,17.162,
Citroen,DS5,DS5,8.5 sec ,15.099,
Citroen,DS5,DS5,9.7 sec ,16.112,
Citroen,DS5,DS5,12 sec ,18.228,
Citroen,DS5,DS5,11.7 sec ,17.594,
Citroen,Berlingo,"Berlingo II (Phase III, 2015)",19.5 sec ,21.837,
Citroen,Berlingo,"Berlingo II (Phase III, 2015)",12.8 sec ,18.228,
Citroen,Berlingo,"Berlingo II (Phase III, 2015)",12.3 sec ,17.308,
Citroen,Berlingo,"Berlingo II (Phase III, 2015)",11.4 sec ,17.211,
Citroen,Berlingo,"Berlingo II (Phase III, 2015)",14.3 sec ,18.315,
Citroen,Berlingo,"Berlingo II (Phase III, 2015)",12.4-13.4 sec ,18.228,
Citroen,Berlingo,"Berlingo II (Phase III, 2015)",12.4-13.4 sec ,18.228,
Citroen,Berlingo,"Berlingo II (Phase III, 2015)",15.1 sec ,19.978,
Citroen,Berlingo,"Berlingo II (Phase III, 2015)",12.2 sec ,17.357,
Citroen,C5,"C5 II (Phase I, 2008)",9.2 sec ,15.288,
Citroen,C5,"C5 II (Phase I, 2008)",7.9 sec ,14.707,
Citroen,C5,"C5 II (Phase I, 2008)",9.6 sec ,15.592,
Citroen,C5,"C5 II (Phase I, 2008)",10 sec ,16.441,
Citroen,C5,"C5 II (Phase I, 2008)",10 sec ,16.279,
Citroen,C5,"C5 II (Phase I, 2008)",9.1 sec ,16.112,
Citroen,C5,"C5 II (Phase I, 2008)",11.6 sec ,17.112,
Citroen,C5,"C5 II (Phase I, 2008)",12.8 sec ,17.452,
Citroen,C5,"C5 II (Phase I, 2008)",16.809,,
Citroen,C5,"C5 II (Phase I, 2008)",12.8 sec ,17.012,
Citroen,C5,"C5 II (Phase I, 2008)",10.7 sec ,16.809,
Citroen,C5,"C5 II (Phase I, 2008)",12.2 sec ,17.405,
Citroen,C5,"C5 II (Phase I, 2008)",12.2 sec ,17.308,
Citroen,C5,"C5 II (Phase I, 2008)",8.6 sec ,16.168,
Citroen,C5,"C5 II (Phase I, 2008)",8.6 sec ,16,
Citroen,C5,"C5 II (Phase I, 2008)",11.6 sec ,18.14,
Citroen,C5,"C5 II (Phase I, 2008)",13.4 sec ,18.184,
Citroen,C5,"C5 II (Phase I, 2008)",18.184,,
Citroen,C5,"C5 II (Phase I, 2008)",12.6 sec ,18.228,
Citroen,Xsara,"Xsara (N1, Phase I)",12.9 sec ,17.78,
Citroen,Xsara,"Xsara (N1, Phase I)",11.5 sec ,15.652,
Citroen,Xsara,"Xsara (N1, Phase I)",9.9 sec ,15.592,
Citroen,Xsara,"Xsara (N1, Phase I)",12.8 sec ,17.594,
Citroen,Xsara,"Xsara (N1, Phase I)",16.5 sec ,18.358,
Citroen,Xsara,"Xsara (N1, Phase I)",17.2 sec ,19.143,
Citroen,Xsara,"Xsara (N1, Phase I)",10.7 sec ,16.387,
Citroen,Xsara,"Xsara (N1, Phase I)",15.4 sec ,16.706,
Citroen,Xsara,"Xsara (N1, Phase I)",13.1 sec ,17.357,
Citroen,Xsara,"Xsara (N1, Phase I)",14.5 sec ,17.688,
Citroen,Xsara,"Xsara (N1, Phase I)",14.1 sec ,18.14,
Citroen,DS3,"DS 3 (Phase II, 2014)",6.5 sec ,13.621,
Citroen,DS3,"DS 3 (Phase II, 2014)",10.9 sec ,15.828,
Citroen,DS3,"DS 3 (Phase II, 2014)",7.5 sec ,14.433,
Citroen,DS3,"DS 3 (Phase II, 2014)",14.773,,
Citroen,DS3,"DS 3 (Phase II, 2014)",11.3 sec ,17.405,
Citroen,DS3,"DS 3 (Phase II, 2014)",11.3 sec ,17.405,
Citroen,DS3,"DS 3 (Phase II, 2014)",9.3 sec ,16.112,
Citroen,DS3,"DS 3 (Phase II, 2014)",10.8 sec ,16.809,
Citroen,DS3,"DS 3 (Phase II, 2014)",13.5 sec ,18.821,
Citroen,DS3,"DS 3 (Phase II, 2014)",9.6 sec ,16.168,
Citroen,DS3,"DS 3 (Phase II, 2014)",14.4 sec ,17.357,
Citroen,DS3,"DS 3 (Phase II, 2014)",12.3 sec ,17.308,
Citroen,C3,"C3 III (Phase II, 2020)",10.2 sec ,16.653,
Citroen,C3,"C3 III (Phase II, 2020)",10 sec ,16.279,
Citroen,C3,"C3 III (Phase II, 2020)",9.4 sec ,16.279,
Citroen,C3,"C3 III (Phase II, 2020)",13.3 sec ,17.26,
Citroen,Jumpy,Jumpy I Combi (facelift 2004),15.0 sec ,18.697,
Citroen,Jumpy,Jumpy I Combi (facelift 2004),15.0 sec ,18.272,
Citroen,Jumpy,Jumpy I Combi (facelift 2004),13.7 sec ,17.012,
Citroen,Jumpy,Jumpy I Combi (facelift 2004),11.5 sec ,16.86,
Citroen,Berlingo,"Berlingo I (Phase I, 1996)",15.3 sec ,18.14,
Citroen,Berlingo,"Berlingo I (Phase I, 1996)",19.9 sec ,19.378,
Citroen,Berlingo,"Berlingo I (Phase I, 1996)",14.4 sec ,17.826,
Citroen,Berlingo,"Berlingo I (Phase I, 1996)",12.7 sec ,16.653,
Citroen,Berlingo,"Berlingo I (Phase I, 1996)",17.5 sec ,18.697,
Citroen,C4,"C4 I Grand Picasso (Phase I, 2006)",12.6 sec ,16.911,
Citroen,C4,"C4 I Grand Picasso (Phase I, 2006)",13.7 sec ,17.062,
Citroen,C4,"C4 I Grand Picasso (Phase I, 2006)",11 sec ,16.758,
Citroen,C4,"C4 I Grand Picasso (Phase I, 2006)",12.5 sec ,17.308,
Citroen,C4,"C4 I Grand Picasso (Phase I, 2006)",12.1 sec ,17.405,
Citroen,C4,"C4 I Grand Picasso (Phase I, 2006)",13.4 sec ,17.405,
Citroen,C4,"C4 I Grand Picasso (Phase I, 2006)",12.4 sec ,17.547,
Citroen,C4,"C4 I Grand Picasso (Phase I, 2006)",10.2 sec ,16.441,
Citroen,C4,"C4 I Grand Picasso (Phase I, 2006)",11.7 sec ,16.962,
Citroen,C4,"C4 I Grand Picasso (Phase I, 2006)",13.4 sec ,18.315,
Citroen,C4,"C4 I Grand Picasso (Phase I, 2006)",12.7 sec ,18.272,
Citroen,AMI,AMI 8,20.883,,
Citroen,Xsara,"Xsara Picasso (N68, Phase II)",14.5 sec ,18.444,
Citroen,Xsara,"Xsara Picasso (N68, Phase II)",12.5 sec ,16.224,
Citroen,Xsara,"Xsara Picasso (N68, Phase II)",12.2 sec ,16.706,
Citroen,Xsara,"Xsara Picasso (N68, Phase II)",11.9 sec ,17.357,
Citroen,Xsara,"Xsara Picasso (N68, Phase II)",13.8 sec ,18.272,
Citroen,Xsara,"Xsara Picasso (N68, Phase II)",12.6 sec ,17.162,
Citroen,Xsara,"Xsara Picasso (N68, Phase II)",15 sec ,17.871,
Citroen,C6,C6 II,8.9 sec ,15.225,
Citroen,C6,C6 II,9.7 sec ,16.056,
Citroen,ID,ID III Break,17.5,,
Citroen,ID,ID III Break,18.052,,
Citroen,ID,ID III Break,18.228,,
Citroen,ID,ID III Break,18.096,,
Citroen,ID,ID III Break,18.401,,
Citroen,Xsara,"Xsara Coupe (N0, Phase II)",11.3 sec ,16.962,
Citroen,Xsara,"Xsara Coupe (N0, Phase II)",10.9 sec ,16.548,
Citroen,Xsara,"Xsara Coupe (N0, Phase II)",13.2 sec ,18.007,
Citroen,Xsara,"Xsara Coupe (N0, Phase II)",8.7 sec ,14.84,
Citroen,Xsara,"Xsara Coupe (N0, Phase II)",9.5 sec ,15.532,
Citroen,Xsara,"Xsara Coupe (N0, Phase II)",14.8 sec ,18.613,
Citroen,C4,"C4 II Hatchback (Phase II, 2015)",8.8 sec ,15.828,
Citroen,C4,"C4 II Hatchback (Phase II, 2015)",11.1 sec ,16.758,
Citroen,C4,"C4 II Hatchback (Phase II, 2015)",10.6-11.0 sec ,16.706,
Citroen,C4,"C4 II Hatchback (Phase II, 2015)",11.5 sec ,17.452,
Citroen,C4,"C4 II Hatchback (Phase II, 2015)",11.9 sec ,17.405,
Citroen,C4,"C4 II Hatchback (Phase II, 2015)",10.9-11.4 sec ,16.056,
Citroen,C4,"C4 II Hatchback (Phase II, 2015)",10.8 sec ,15.943,
Citroen,C4,"C4 II Hatchback (Phase II, 2015)",10.9-11.2 sec ,16.809,
Citroen,C4,"C4 C-Triomphe (Phase I, 2007)",10.9 sec ,16.333,
Citroen,C4,"C4 C-Triomphe (Phase I, 2007)",9.7 sec ,16.224,
Citroen,C4,"C4 C-Triomphe (Phase I, 2007)",11.8 sec ,17.547,
Citroen,C4,"C4 C-Triomphe (Phase I, 2007)",11.8 sec ,17.405,
Citroen,GS,GSA,18.358,,
Citroen,Xsara,"Xsara (N1, Phase II)",12.4 sec ,17.062,
Citroen,Xsara,"Xsara (N1, Phase II)",11.5 sec ,16.962,
Citroen,Xsara,"Xsara (N1, Phase II)",13.2 sec ,17.962,
Citroen,Xsara,"Xsara (N1, Phase II)",9.6 sec ,15.532,
Citroen,Xsara,"Xsara (N1, Phase II)",18 sec ,19.417,
Citroen,Xsara,"Xsara (N1, Phase II)",14.2 sec ,16.758,
Citroen,Xsara,"Xsara (N1, Phase II)",11 sec ,16.601,
Citroen,Xsara,"Xsara (N1, Phase II)",14.8 sec ,18.655,
Citroen,C3,"C3 I (Phase II, 2005)",12.6 sec ,16.333,
Citroen,C3,"C3 I (Phase II, 2005)",11.5 sec ,16.548,
Citroen,C3,"C3 I (Phase II, 2005)",10 sec ,16.279,
Citroen,C3,"C3 I (Phase II, 2005)",10.5 sec ,16.495,
Citroen,C3,"C3 I (Phase II, 2005)",12 sec ,17.405,
Citroen,C3,"C3 I (Phase II, 2005)",14.5 sec ,17.308,
Citroen,C3,"C3 I (Phase II, 2005)",14.5 sec ,17.308,
Citroen,C3,"C3 I (Phase II, 2005)",17.7 sec ,18.228,
Citroen,C3,"C3 I (Phase II, 2005)",14.2 sec ,18.228,
Citroen,C3,"C3 I (Phase II, 2005)",17.4 sec ,18.697,
Citroen,C3,"C3 I (Phase II, 2005)",15.4 sec ,18.697,
Citroen,C3,"C3 I (Phase II, 2005)",17.3 sec ,19.417,
Citroen,CX,CX II,15.652,,
Citroen,CX,CX II,9.3 sec ,15.943,
Citroen,CX,CX II,12.3 sec ,16.601,
Citroen,CX,CX II,14.7 sec ,17.26,
Citroen,CX,CX II,13.7 sec ,18.821,
Citroen,CX,CX II,9.2 sec ,16.279,
Citroen,CX,CX II,10.5 sec ,17.012,
Citroen,CX,CX II,13.3 sec ,18.613,
Citroen,CX,CX II,7.8 sec ,15.288,
Citroen,CX,CX II,8 sec ,15.288,
Citroen,CX,CX II,9.2 sec ,15.592,
Citroen,CX,CX II,11.7 sec ,16.279,
Citroen,CX,CX II,9.7 sec ,16.279,
Citroen,CX,CX II,14.2 sec ,16.911,
Citroen,CX,CX II,11.3 sec ,16.911,
Citroen,CX,CX II,16.8 sec ,19.978,
Citroen,CX,CX II,10.6 sec ,16.911,
Citroen,CX,CX II,11.7 sec ,17.211,
Citroen,CX,CX II,12.1 sec ,17.211,
Citroen,CX,CX II,12.4 sec ,17.357,
Citroen,CX,CX II,13.1 sec ,17.734,
Citroen,CX,CX II,16.8 sec ,19.978,
Citroen,ID,ID I,19.143,,
Citroen,ID,ID I,19.794,,
Citroen,ID,ID I,20.051,,
Citroen,C1,"C1 II (Phase I, 2014 3-door)",12.6 sec ,17.308,
Citroen,C1,"C1 II (Phase I, 2014 3-door)",13.8 sec ,17.308,
Citroen,C1,"C1 II (Phase I, 2014 3-door)",13.8 sec ,17.211,
Citroen,C1,"C1 II (Phase I, 2014 3-door)",11 sec ,16.601,
Citroen,C1,"C1 II (Phase I, 2014 3-door)",14.3 sec ,17.547,
Citroen,C1,"C1 II (Phase I, 2014 3-door)",14.6 sec ,17.594,
Citroen,C1,"C1 II (Phase I, 2014 3-door)",14.3 sec ,17.452,
Citroen,Xsara,"Xsara (N1, Phase III)",12.4 sec ,17.062,
Citroen,Xsara,"Xsara (N1, Phase III)",11.5 sec ,16.962,
Citroen,Xsara,"Xsara (N1, Phase III)",13.2 sec ,17.962,
Citroen,Xsara,"Xsara (N1, Phase III)",9.6 sec ,15.532,
Citroen,Xsara,"Xsara (N1, Phase III)",14.2 sec ,16.758,
Citroen,Xsara,"Xsara (N1, Phase III)",11 sec ,16.601,
Citroen,Xsara,"Xsara (N1, Phase III)",14.8 sec ,18.655,
Citroen,Xsara,"Xsara (N1, Phase III)",16.7 sec ,19.339,
Citroen,BX,"BX I Break (Phase II, 1987)",11.4 sec ,15.711,
Citroen,BX,"BX I Break (Phase II, 1987)",10.9 sec ,15.711,
Citroen,BX,"BX I Break (Phase II, 1987)",16.333,,
Citroen,BX,"BX I Break (Phase II, 1987)",10.5 sec ,16.333,
Citroen,BX,"BX I Break (Phase II, 1987)",21.3 sec ,19.339,
Citroen,BX,"BX I Break (Phase II, 1987)",14.5 sec ,18.529,
Citroen,BX,"BX I Break (Phase II, 1987)",12.5 sec ,16.653,
Citroen,BX,"BX I Break (Phase II, 1987)",13.3 sec ,17.062,
Citroen,BX,"BX I Break (Phase II, 1987)",12.4 sec ,16.653,
Citroen,BX,"BX I Break (Phase II, 1987)",16.2 sec ,17.962,
Citroen,BX,"BX I Break (Phase II, 1987)",14 sec ,17.871,
Citroen,BX,"BX I Break (Phase II, 1987)",16.706,,
Citroen,BX,"BX I Break (Phase II, 1987)",12.1 sec ,17.308,
Citroen,BX,"BX I Break (Phase II, 1987)",19.9 sec ,19.569,
Citroen,DS4,DS4,9.9 sec ,15.885,
Citroen,DS4,DS4,9.3 sec ,15.532,
Citroen,DS4,DS4,9.3 sec ,15.35,
Citroen,DS4,DS4,9.6 sec ,16.279,
Citroen,DS4,DS4,12.2 sec ,16.706,
Citroen,DS4,DS4,8.5 sec ,14.639,
Citroen,DS4,DS4,9.5 sec ,15.099,
Citroen,DS4,DS4,9.3 sec ,15.652,
Citroen,DS4,DS4,9.9 sec ,15.288,
Citroen,DS4,DS4,12.4 sec ,17.452,
Citroen,DS4,DS4,12.9 sec ,18.228,
Citroen,DS4,DS4,12.4 sec ,17.357,
Citroen,DS4,DS4,12.4 sec ,17.641,
Citroen,DS4,DS4,12.4 sec ,17.5,
Citroen,DS4,DS4,12.4 sec ,17.452,
Citroen,DS4,DS4,10.9 sec ,16.758,
Citroen,DS4,DS4,11.4 sec ,16.809,
Citroen,DS4,DS4,9.9 sec ,16.441,
Citroen,C3,"C3 Aircross (Phase II, 2021)",10.1 sec ,16.601,
Citroen,C3,"C3 Aircross (Phase II, 2021)",10.7 sec ,16.86,
Citroen,C3,"C3 Aircross (Phase II, 2021)",9.1 sec ,15.885,
Citroen,C3,"C3 Aircross (Phase II, 2021)",10.1 sec ,16.706,
Citroen,Saxo,"Saxo (Phase II, 1999) 3-door",8.7 sec ,15.099,
Citroen,Saxo,"Saxo (Phase II, 1999) 3-door",10.5 sec ,16,
Citroen,Saxo,"Saxo (Phase II, 1999) 3-door",18.3 sec ,18.861,
Citroen,Saxo,"Saxo (Phase II, 1999) 3-door",17 sec ,17.112,
Citroen,Saxo,"Saxo (Phase II, 1999) 3-door",12.8 sec ,16.962,
Citroen,Saxo,"Saxo (Phase II, 1999) 3-door",14.9 sec ,18.007,
Citroen,ZX,"ZX Break (N2, Phase I)",11.8 sec ,17.594,
Citroen,ZX,"ZX Break (N2, Phase I)",19.2 sec ,18.861,
Citroen,ZX,"ZX Break (N2, Phase I)",16 sec ,18.861,
Citroen,ZX,"ZX Break (N2, Phase I)",15.2 sec ,16.653,
Citroen,ZX,"ZX Break (N2, Phase I)",not known,,
Citroen,ZX,"ZX Break (N2, Phase I)",not known,,
Citroen,ZX,"ZX Break (N2, Phase I)",12 sec ,17.452,
Citroen,ZX,"ZX Break (N2, Phase I)",13.6 sec ,18.052,
Citroen,C4,"C4 C-Quatre (Phase I, 2009)",15.943,,
Citroen,C4,"C4 C-Quatre (Phase I, 2009)",15.828,,
Citroen,C4,"C4 C-Quatre (Phase I, 2009)",17.112,,
Citroen,C4,"C4 C-Quatre (Phase I, 2009)",17.012,,
Citroen,DS,DS III Cabriolet Chapron,17.162,,
Citroen,DS,DS Break,17.594,,
Citroen,DS3,"DS 3 (Phase II, 2014) Cabrio",10.9 sec ,16,
Citroen,DS3,"DS 3 (Phase II, 2014) Cabrio",8.3 sec ,14.571,
Citroen,DS3,"DS 3 (Phase II, 2014) Cabrio",9.4 sec ,15.828,
Citroen,DS3,"DS 3 (Phase II, 2014) Cabrio",10.8 sec ,17.112,
Citroen,DS3,"DS 3 (Phase II, 2014) Cabrio",10.7 sec ,16.279,
Citroen,DS3,"DS 3 (Phase II, 2014) Cabrio",12.5 sec ,17.641,
Citroen,C4,"C4 I Picasso (Phase II, 2010)",11.5 sec ,16.279,
Citroen,C4,"C4 I Picasso (Phase II, 2010)",10.9 sec ,16.911,
Citroen,C4,"C4 I Picasso (Phase II, 2010)",10.7 sec ,16.706,
Citroen,C4,"C4 I Picasso (Phase II, 2010)",13.3 sec ,17.962,
Citroen,C4,"C4 I Picasso (Phase II, 2010)",10.3 sec ,15.885,
Citroen,C4,"C4 I Picasso (Phase II, 2010)",14.2 sec ,17.962,
Citroen,C4,"C4 I Picasso (Phase II, 2010)",14.6 sec ,18.007,
Citroen,C5 X,C5 X,8.8 sec ,15.225,
Citroen,C5 X,C5 X,7.9 sec ,14.97,
Citroen,C5 X,C5 X,15.532,,
Citroen,C5 X,C5 X,11.3 sec ,17.062,
Citroen,DS3,DS 3  (Phase I) Cabrio,10.9 sec ,16.056,
Citroen,DS3,DS 3  (Phase I) Cabrio,8.9 sec ,16.056,
Citroen,DS3,DS 3  (Phase I) Cabrio,7.4 sec ,14.905,
Citroen,DS3,DS 3  (Phase I) Cabrio,11.8 sec ,17.734,
Citroen,DS3,DS 3  (Phase I) Cabrio,11.8 sec ,17.871,
Citroen,DS3,DS 3  (Phase I) Cabrio,12.5 sec ,17.962,
Citroen,C4,"C4 III Hatchback (Phase I, 2020)",9.4 sec ,17.012,
Citroen,C4,"C4 III Hatchback (Phase I, 2020)",10.6 sec ,16.441,
Citroen,C4,"C4 III Hatchback (Phase I, 2020)",17.112,,
Citroen,C4,"C4 III Hatchback (Phase I, 2020)",15.411,,
Citroen,C4,"C4 III Hatchback (Phase I, 2020)",10.2 sec ,16.224,
Citroen,C4,"C4 III Hatchback (Phase I, 2020)",9.9 sec ,16.112,
Citroen,C4,"C4 III Hatchback (Phase I, 2020)",17.308,,
Citroen,Jumpy,Jumpy II (facelift 2012),16.86,,
Citroen,Jumpy,Jumpy II (facelift 2012),16.911,,
Citroen,Jumpy,Jumpy II (facelift 2012),16.758,,
Citroen,Jumpy,Jumpy II (facelift 2012),16.86,,
Citroen,Jumpy,Jumpy II (facelift 2012),18.272,,
Citroen,Jumpy,Jumpy II (facelift 2012),18.529,,
Citroen,Jumpy,Jumpy II (facelift 2012),18.184,,
Citroen,Jumpy,Jumpy II (facelift 2012),18.096,,
Citroen,Jumpy,Jumpy II (facelift 2012),18.096,,
Citroen,Jumpy,Jumpy II (facelift 2012),20.3,,
Citroen,Jumpy,Jumpy II (facelift 2012),20.194,,
Citroen,Jumpy,Jumpy II (facelift 2012),20.194,,
Citroen,XM,XM Break (Y3),12.5 sec ,15.828,
Citroen,XM,XM Break (Y3),10.9 sec ,15.711,
Citroen,XM,XM Break (Y3),13.8 sec ,18.007,
Citroen,XM,XM Break (Y3),19 sec ,19.455,
Citroen,XM,XM Break (Y3),16.653,,
Citroen,XM,XM Break (Y3),16.6 sec ,17.112,
Citroen,XM,XM Break (Y3),13 sec ,16.962,
Citroen,C3,"C3 II (Phase II, 2013)",10.9 sec ,16.168,
Citroen,C3,"C3 II (Phase II, 2013)",8.9 sec ,16.112,
Citroen,C3,"C3 II (Phase II, 2013)",9.7 sec ,16.441,
Citroen,C3,"C3 II (Phase II, 2013)",11.8 sec ,17.688,
Citroen,C3,"C3 II (Phase II, 2013)",11.3 sec ,17.641,
Citroen,C3,"C3 II (Phase II, 2013)",10.8 sec ,16.86,
Citroen,C3,"C3 II (Phase II, 2013)",12.9 sec ,18.487,
Citroen,C3,"C3 II (Phase II, 2013)",12.9 sec ,18.444,
Citroen,C3,"C3 II (Phase II, 2013)",13.2 sec ,17.405,
Citroen,C3,"C3 II (Phase II, 2013)",13.5 sec ,19.417,
Citroen,C3,"C3 II (Phase II, 2013)",16.2 sec ,19.493,
Citroen,C3,"C3 II (Phase II, 2013)",9.6 sec ,16.653,
Citroen,C3,"C3 II (Phase II, 2013)",14.4 sec ,18.358,
Citroen,C3,"C3 II (Phase II, 2013)",12.3 sec ,17.734,
Citroen,C3,"C3 II (Phase II, 2013)",16.2 sec ,18.861,
Citroen,C3,"C3 II (Phase II, 2013)",14.2 sec ,18.861,
Citroen,C-Elysee,"C-Elysee II (Phase II, 2016)",11.1 sec ,16.168,
Citroen,C-Elysee,"C-Elysee II (Phase II, 2016)",9.4 sec ,16.056,
Citroen,C-Elysee,"C-Elysee II (Phase II, 2016)",10.8 sec ,16.86,
Citroen,C-Elysee,"C-Elysee II (Phase II, 2016)",12.9 sec ,17.357,
Citroen,ID,ID II Break,18.228,,
Citroen,ID,ID II Break,19.3,,
Citroen,Saxo,"Saxo (Phase II, 1999) 5-door",18.3 sec ,19.063,
Citroen,Saxo,"Saxo (Phase II, 1999) 5-door",17 sec ,17.211,
Citroen,Saxo,"Saxo (Phase II, 1999) 5-door",12.9 sec ,17.112,
Citroen,Saxo,"Saxo (Phase II, 1999) 5-door",14.9 sec ,18.861,
Citroen,Saxo,"Saxo (Phase I, 1996) 5-door",12.5 sec ,16.495,
Citroen,Saxo,"Saxo (Phase I, 1996) 5-door",15.7 sec ,18.821,
Citroen,Saxo,"Saxo (Phase I, 1996) 5-door",11.2 sec ,16.911,
Citroen,Saxo,"Saxo (Phase I, 1996) 5-door",12.8 sec ,17.962,
Citroen,C3,"C3 I (Phase I, 2002)",12.9 sec ,16.224,
Citroen,C3,"C3 I (Phase I, 2002)",10.7 sec ,16.168,
Citroen,C3,"C3 I (Phase I, 2002)",14.5 sec ,17.308,
Citroen,C3,"C3 I (Phase I, 2002)",14.5 sec ,17.308,
Citroen,C3,"C3 I (Phase I, 2002)",14.5 sec ,17.308,
Citroen,C3,"C3 I (Phase I, 2002)",17.7 sec ,18.184,
Citroen,C3,"C3 I (Phase I, 2002)",14.2 sec ,18.184,
Citroen,C3,"C3 I (Phase I, 2002)",12.9 sec ,17.308,
Citroen,C3,"C3 I (Phase I, 2002)",17.4 sec ,18.697,
Citroen,C3,"C3 I (Phase I, 2002)",15.4 sec ,18.697,
Citroen,C3,"C3 I (Phase I, 2002)",17.3 sec ,19.222,
Citroen,Saxo,"Saxo (Phase I, 1996) 3-door",25.443,,
Citroen,Saxo,"Saxo (Phase I, 1996) 3-door",12.5 sec ,16.387,
Citroen,Saxo,"Saxo (Phase I, 1996) 3-door",7.7 sec ,14.84,
Citroen,Saxo,"Saxo (Phase I, 1996) 3-door",10.2 sec ,16.279,
Citroen,Saxo,"Saxo (Phase I, 1996) 3-door",15.7 sec ,18.779,
Citroen,Saxo,"Saxo (Phase I, 1996) 3-door",17 sec ,17.112,
Citroen,Saxo,"Saxo (Phase I, 1996) 3-door",11.2 sec ,16.809,
Citroen,Saxo,"Saxo (Phase I, 1996) 3-door",12.8 sec ,17.826,
Citroen,Saxo,"Saxo (Phase I, 1996) 3-door",19.1 sec ,19.831,
