Brand,Model,Generation,Spec-model,Acceleration 0-100 km/h,1/4tb mile ET
Dodge,Durango,"Durango III (WD, facelift 2014)",14.363
Dodge,Durango,"Durango III (WD, facelift 2014)",14.84
Dodge,Durango,"Durango III (WD, facelift 2014)",14.639
Dodge,Caravan,Caravan II LWB,16.279
Dodge,Caravan,Caravan II LWB,16.279
Dodge,Caravan,Caravan II LWB,16.706
Dodge,Caravan,Caravan II LWB,16.706
Dodge,Caravan,Caravan II LWB,17.162
Dodge,Caravan,Caravan II LWB,16.962
Dodge,Caravan,Caravan II LWB,16.962
Dodge,RAM,"Ram 150 Conventional Cab (D/W, facelift 1990)",not known
Dodge,RAM,"Ram 150 Conventional Cab (D/W, facelift 1990)",not known
Dodge,RAM,Ram 2500HD Regular Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 2500HD Regular Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 2500HD Regular Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 2500HD Regular Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 2500HD Regular Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 2500HD Regular Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 2500HD Regular Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 2500HD Regular Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 2500HD Regular Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 2500HD Regular Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 2500HD Regular Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 2500HD Regular Cab Long Bed (BR/BE),not known
Dodge,RAM,Ram 250 Club Cab (D/W),not known
Dodge,Stratus,Stratus II Coupe,8.6 sec ,14.707
Dodge,Stratus,Stratus II Coupe,7.4 sec ,14.707
Dodge,Stratus,Stratus II Coupe,9.5 sec ,16.168
Dodge,Stratus,Stratus II Coupe,9.5 sec ,16.168
Dodge,Avenger,Avenger sedan,11 sec ,15.885
Dodge,Avenger,Avenger sedan,12.1 sec ,16.333
Dodge,Avenger,Avenger sedan,12.1 sec ,16.333
Dodge,Caravan,Caravan IV LWB,9.7 sec ,16.056
Dodge,Caravan,Caravan IV LWB,9.7 sec ,16.224
Dodge,Caravan,Caravan IV LWB,16.0
