Brand,Model,Generation,Spec-model,Acceleration 0-100 km/h,1/4tb mile ET
Nissan,Datsun,Datsun 240 Coupe (KMLG C210),not known
Nissan,Serena,Serena (C23M),26.5 sec ,21.113
Nissan,Serena,Serena (C23M),26.5 sec ,20.544
Nissan,Serena,Serena (C23M),23.5 sec ,20.544
Nissan,Serena,Serena (C23M),not known
Nissan,Serena,Serena (C23M),12.2 sec ,16.911
Nissan,Serena,Serena (C23M),12.2 sec ,16.653
Nissan,Serena,Serena (C23M),12.2 sec ,16.653
Nissan,Serena,Serena (C23M),13 sec ,17.308
Nissan,Serena,Serena (C23M),18.1 sec ,18.444
Nissan,Serena,Serena (C23M),17.9 sec ,18.444
Nissan,Maxima,Maxima VIII (A36),13.134
Nissan,Bluebird,Bluebird Sylphy I,9.2 sec ,15.225
Nissan,Bluebird,Bluebird Sylphy I,not known
Nissan,Bluebird,Bluebird Sylphy I,11.6 sec ,16.224
Nissan,Bluebird,Bluebird Sylphy I,12.2 sec ,16.809
Nissan,Bluebird,Bluebird Sylphy I,12.2 sec ,16.86
Nissan,Bluebird,Bluebird Sylphy I,not known
Nissan,Bluebird,Bluebird Sylphy I,not known
Nissan,Bluebird,Bluebird Sylphy I,not known
Nissan,Bluebird,Bluebird Sylphy I,not known
Nissan,Bluebird,Bluebird Sylphy I,12.1 sec ,16.548
Nissan,Bluebird,Bluebird Sylphy I,11.1 sec ,16.441
Nissan,Bluebird,Bluebird Sylphy I,12.9 sec ,16.758
Nissan,Bluebird,Bluebird Sylphy I,11.9 sec ,16.653
Nissan,Micra,Micra (K13),11.3 sec ,16.333
Nissan,Micra,Micra (K13),11.9 sec ,16.653
Nissan,Micra,Micra (K13),14.5 sec ,17.26
Nissan,Micra,Micra (K13),13.7 sec ,17.062
Nissan,200 SX,200 SX (S13),7.5 sec ,14.639
Nissan,200 SX,200 SX (S13),7.5 sec ,14.639
Nissan,Rogue,"Rogue II (T32, facelift 2017)",16.112
Nissan,Rogue,"Rogue II (T32, facelift 2017)",15.885
Nissan,Rogue,"Rogue II (T32, facelift 2017)",16.0
Nissan,Rogue,"Rogue II (T32, facelift 2017)",16.224
Nissan,Skyline,Skyline VII Coupe (R31),14.292
Nissan,Skyline,Skyline VII Coupe (R31),13.049
Nissan,Skyline,Skyline VII Coupe (R31),14.707
Nissan,Skyline,Skyline VII Coupe (R31),13.699
Nissan,Skyline,Skyline VII Coupe (R31),16.056
Nissan,Prairie,Prairie (M11),10.9 sec ,16.224
Nissan,Prairie,Prairie (M11),11.9 sec ,16.758
Nissan,Prairie,Prairie (M11),11.9 sec ,16.758
Nissan,Prairie,Prairie (M11),10.9 sec ,16.224
Nissan,Prairie,Prairie (M11),17.357
Nissan,Prairie,Prairie (M11),17.962
Nissan,Prairie,Prairie (M11),17.962
Nissan,Prairie,Prairie (M11),17.357
Nissan,Prairie,Prairie (M11),not known
Nissan,Serena,Serena (C27),16.911
Nissan,Serena,Serena (C27),17.211
Nissan,Serena,Serena (C27),17.734
Nissan,Serena,Serena (C27),16.86
Nissan,Serena,Serena (C27),17.211
Nissan,Serena,Serena (C27),17.734
Nissan,Murano,Murano III (Z52),14.363
Nissan,Murano,Murano III (Z52),14.221
Nissan,Murano,Murano III (Z52),8.3 sec ,not known
Nissan,Almera,Almera II Hatchback (N16),12.3 sec ,16.962
Nissan,Almera,Almera II Hatchback (N16),12.5 sec ,16.441
Nissan,Almera,Almera II Hatchback (N16),12.8 sec ,16.224
Nissan,Almera,Almera II Hatchback (N16),11.1 sec ,16.224
Nissan,Almera,Almera II Hatchback (N16),13.8 sec ,17.5
NIO,EC6,EC6,4.5 sec ,not known
NIO,EC6,EC6,5.4 sec ,not known
NIO,EC6,EC6,4.5 sec ,not known
NIO,EC6,EC6,5.4 sec ,not known
Nissan,Murano,"Murano III (Z52, facelift 2019)",14.292
Nissan,Murano,"Murano III (Z52, facelift 2019)",14.433
Nissan,Cedric,Cedric (Y32),14.075
Nissan,Cedric,Cedric (Y32),15.225
Nissan,Cedric,Cedric (Y32),17.6 sec ,19.063
Nissan,Cedric,Cedric (Y32),18.2 sec ,19.455
Nissan,Xterra,Xterra II (facelift 2008),14.639
