Brand,Model,Generation,Spec-model,Acceleration 0-100 km/h,1/4tb mile ET
Infiniti,Q60,Q60 I Convertible,13.382
Infiniti,Q60,Q60 I Convertible,13.463
Infiniti,Q60,Q60 I Convertible,13.542
Infiniti,Q60,Q60 I Convertible,6.4 sec ,13.542
Infiniti,Project Black S,Project Black S Prototype,4 sec ,11.054
Koenigsegg,CC850,CC850,8.056
Infiniti,I30,I30,7.7 sec ,14.773
Infiniti,Q60,Q60 II Coupe,5 sec ,12.423
Infiniti,Q60,Q60 II Coupe,12.328
Infiniti,Q60,Q60 II Coupe,12.608
Infiniti,Q60,Q60 II Coupe,12.423
Infiniti,Q60,Q60 II Coupe,13.699
Infiniti,Q60,Q60 II Coupe,13.542
Infiniti,Q60,Q60 II Coupe,13.699
Infiniti,Q60,Q60 II Coupe,13.463
Infiniti,Q60,Q60 II Coupe,15.35
Infiniti,Q60,Q60 II Coupe,7.3 sec ,15.035
Koenigsegg,Gemera,Gemera,1.9 sec ,7.826
Infiniti,Q45,Q45 I,14.221
Infiniti,G,G35 Sedan (V36),6.2 sec ,13.382
Infiniti,G,G35 Sedan (V36),13.463
Infiniti,G,G35 Sedan (V36),5.9 sec ,13.049
Infiniti,G,G35 Sedan (V36),5.8 sec ,13.049
Koenigsegg,CC,CCGT,3.2 sec ,9.222
Koenigsegg,Regera,Regera,7.826
Infiniti,M,M III (Y50),6.7 sec ,13.852
Infiniti,M,M III (Y50),6.4 sec ,13.852
Infiniti,M,M III (Y50),13.852
Infiniti,M,M III (Y50),13.699
Infiniti,M,M III (Y50),7.1 sec ,14.292
Infiniti,M,M III (Y50),6.9 sec ,14.292
Infiniti,G,G37 Convertible (V36),6.4 sec ,13.699
Infiniti,M,M IV (Y51),12.608
Infiniti,M,M IV (Y51),12.423
Infiniti,M,M IV (Y51),13.463
Infiniti,M,M IV (Y51),13.218
Infiniti,M,M IV (Y51),13.134
Infiniti,M,M IV (Y51),6.9 sec ,15.035
Infiniti,G,G35 Coupe (V35),5.9 sec ,13.542
Infiniti,G,G35 Coupe (V35),5.8 sec ,13.542
Koenigsegg,One:1,One:1,2.8 sec ,7.581
Infiniti,Q60,Q60 I Coupe,12.877
Infiniti,Q60,Q60 I Coupe,12.964
Infiniti,Q60,Q60 I Coupe,12.964
Infiniti,Q60,Q60 I Coupe,12.877
Infiniti,Q60,Q60 I Coupe,12.877
Infiniti,Q60,Q60 I Coupe,12.788
Infiniti,Q60,Q60 I Coupe,13.134
Infiniti,Q60,Q60 I Coupe,5.9 sec ,13.049
Infiniti,Q70,Q70 (facelift 2015),12.608
Infiniti,Q70,Q70 (facelift 2015),12.423
Infiniti,Q70,Q70 (facelift 2015),13.463
Infiniti,Q70,Q70 (facelift 2015),13.218
Infiniti,Q70,Q70 (facelift 2015),13.134
Infiniti,Q45,Q45 II,7.9 sec ,14.148
Infiniti,G,G35 Sedan (V35),6.2 sec ,13.621
Infiniti,QX80,QX80,7.5 sec ,14.433
Infiniti,QX80,QX80,7.5 sec ,14.433
Infiniti,QX50,QX50 I (facelift 2015),6.7 sec ,13.463
Infiniti,QX50,QX50 I (facelift 2015),6.7 sec ,13.301
Infiniti,QX50,QX50 I (facelift 2015),9.5 sec ,15.35
Infiniti,FX,FX II (facelift 2011),5.8 sec ,13.301
Infiniti,G,G20,15.943
Infiniti,G,G20,15.943
Infiniti,G,G20,9.5 sec ,15.828
Infiniti,G,G20,9.5 sec ,15.828
Infiniti,Q50,Q50,5.4 sec ,13.049
Infiniti,Q50,Q50,5.1 sec ,12.877
Infiniti,Q50,Q50,5.1 sec ,12.232
Infiniti,Q50,Q50,13.134
Infiniti,Q50,Q50,12.877
Infiniti,Q50,Q50,8.5 sec ,16.168
Infiniti,Q50,Q50,8.7 sec ,16.168
Infiniti,Q50,Q50,7.2 sec ,14.639
Infiniti,Q70,Q70L (facelift 2015),12.699
Infiniti,Q70,Q70L (facelift 2015),12.516
Infiniti,Q70,Q70L (facelift 2015),13.542
Infiniti,Q70,Q70L (facelift 2015),13.301
Infiniti,I35,I35,8.2 sec ,13.621
Infiniti,QX80,QX80 (facelift 2017),14.292
Infiniti,QX80,QX80 (facelift 2017),14.075
Infiniti,M,M I Convertible (F31),10.2 sec ,16.168
Infiniti,Q70,Q70,6.2 sec ,not known
Infiniti,Q70,Q70,5.5 sec ,not known
Infiniti,Q70,Q70,6.9 sec ,15.035
Infiniti,Q70,Q70,8.9 sec ,16.962
Infiniti,QX56,QX56,7.2 sec ,15.288
Infiniti,QX56,QX56,7.2 sec ,15.035
